id,asin,title,price,rating,sales_volume,reviews_count,description
e3f8d679-e9db-4627-95d1-3ecb2af3d68b,B0CQR53FTD,"GOTHINK Code Breaker Board Game - Wooden Strategy Game of Codemaker vs. Codebreaker - 2 Player Battle of wits, Color Brain Game - STEM Toys Gift for Kids 8+ Ages and up - Family Games",14.59,4.1,100+ bought in past month,,67.0
c4353777-cecf-437f-b702-6d561a49105c,B0D6WZRFLK,"Gamewright - Party to Go - Splurt - Think Fast, Say It First - Ages 10+, 2-8 Players",10.12,4.6,600+ bought in past month,Quick – name something fun to play beginning with the letter S! Slide whistle? Slot machine? How about Splurt - the hilarious fast-reaction word game! Flip a card and be the first to shout out an answer that matches the clues. Can you name an animal containing 5 letters? A song ending in E? Think fast – say it first – win Splurt!,2356.0
8d30c514-7406-4d95-bfce-715f7a57f32d,B08CK41CS7,World War 2 1942 : Eastern Front Simulator Strategy Tactics Games,,,,"Product description WW2: World War 2 Strategy & Tactics games is the unlimited sequel to our Second World War: Western Front Strategy games. The war games are about to begin, act as commanders and lead your army to conquer the world! Relive the flame of the greatest battles in this military strategy WW2 war games! Features
- Relive the flame of famous battles in world war 2, experience historical moments such as
Civil War, Minsk Campaign, Siege of Kiev, Leningrad Defense War, Moscow Defense War, Mars Plan, and Kurs War in WW2. - Famous Generals, they all have unique strength:
Rommel, Guderian, Manstein, Zhukov, Konev, Rokossovsky, Vatutin and other world war 2 generals will join this Global War game.
- Powerful firepower weapons: cavalry, infantry, navy, armored artillery, tanks, vehicles, submarines, battleships, heavy cruisers, destroyers... etc. that appeared in World War 2. The best equipment such as the German Tiger tank and the Soviet Katyusha rocket that appear in WW2. Gives you the best experience of strategy games.
- More than 30 large-scale battlefield maps in war games.
- Omnidirectional combat space for strategy games: naval, air, land.
- Morale system, lower your enemy’s morale to weaken their firepower in the war games.
Conquer the world
- Mobilize troops, charge into battle, rekindle the battle of the WW2.
- Lead the German army eastward or join the Soviets to defend your homeland in WW2.
- Command your army to accomplish strategic objectives in WW2 war games within a limited time. - Adjust strategic objectives according to the battlefield in WW2 war games, produce military units.
- Random events like guerrilla movements, landing operations, and voluntary recalls will ensure endless replayability and the uniqueness of each game session. You’ll be totally making your own history in the war games. - The combination of terrain, generals, weapons, and troops makes each battle unique and gives you the best experience of WW2 strategy games.
Legion
- New troops & weapons in the field of WW2 war games!
Such as paratroopers, engineers. Use Katyusha rockets to sweep the battlefield!
- Famous legions of WW2 such as Guderian's Grand German Division, Zhukov's army from the Defense of Moscow, and the famous troop Vikings, Imperial Divisions, and Devil Divisions.
- The proper arrangement of troops and the usage of generals is the key to victory in WW2 strategy games.
Domination
- Production and construction, proper arrangement of resources lead you to win the WW2 war games.
- Win the battle to explore more famous battlefields in the WW2 strategy games.
- Develop your army with resources from conquered territories, upgrade the national technology.
- Study new technologies and improve the combat effectiveness of all units in WW2. Such as Improving car body weapons; firepower coverage; fuel; large buildings.
- Choose excellent generals to fight side by side, promote their ranks and pick the suitable skills for them in the war games.
Challenge
- The fog of war, beware of enemy ambushes. Meanwhile, you can also use the fog to ambush the enemy.
- Terrain restrictions make the battlefield more complex; as a commander, you’ll need to consider terrain restrictions.
- Challenge operations to test the limit of your commanding skill in WW2 strategy games.
- Win the war within the specified conditions, which will test your commanding skills.
New upgrade
- Upgrade of WW2 strategy games visual effect, using a new engine to improve the game graphics.
- Render a more realistic WW2.
- battle perspective animation
- Immersive background music and sound effects
- More detailed help system; easy to understand every function in the war.",
4199283b-8ddb-4c40-abdb-9ea995d89c04,B0DB6C3QPV,Burnt Island Games Endeavor Deep Sea – Exploration Strategy Board Game Underwater Adventure for 1 to 4 Players Ages 14+,59.0,4.7,100+ bought in past month,"Embark on an underwater adventure with Endeavor Deep Sea by Burnt Island Games. This exploration strategy board game immerses players in the mysteries of the deep sea, offering engaging gameplay and endless discoveries. Suitable for 1-5 players and ages 13 and up, Endeavor Deep Sea is perfect for solo play or group gatherings. With its high replay value, each game presents new challenges and adventures, ensuring continuous fun. Dive deep and explore the unknown in this thrilling and strategic board game that everyone will enjoy.",8.0
a261ada6-b3b4-4e49-99cd-664887edca6c,B00000J0JF,Ravensburger Labyrinth - Enthralling Family Board Game | Ideal for Kids and Adults Aged 7 and Up | Offers Great Replay Value | Designed for 2-4 Players | Globally Celebrated | ASIN: 26448,29.61,4.8,800+ bought in past month,"Product Description Enter the winding world of the Ravensburger Labyrinth, a family board game that takes you on a thrilling quest for hidden treasures. As the playing board constantly shifts, no two games are ever the same, ensuring a fresh challenge every time. Will you seek the Dragon or follow another path? With countless routes to explore and opponents to outsmart, strategic planning becomes key. Gain an edge by moving walls and creating new passages within the labyrinth. It's a game of block and advance, where the early bird doesn't always catch the worm. The first player to reach all their treasures emerges victorious. Experience the charm of Labyrinth, a game that combines fun, learning, and replayability, making it a much-loved choice for families across the globe. Perfect for 2-4 players, aged 7 and up. Start your adventure with Labyrinth today! Amazon.com The aMAZEing Labyrinth uses a clever board design to create a series of ever-changing mazes that one to four players must move through. The object of the game is for each player to collect as quickly as possible all seven treasures depicted on their individual treasure cards. To add to the challenge, players know what the next treasure is only after they find the one before it. Before each turn, a maze card is pushed into the maze in a strategic place, helping the player make his or her way to the prize. This means that the entire maze shifts and changes on each turn, confounding some and helping others. Players will need to think ahead to choose just the right spot to shift the maze in their favor. This is an excellent game to get lost in. A simpler version can be played by younger children. --Lee Strucker",10957.0
051cbdf4-2a34-479e-b6ba-9cc698e56d80,B00QPHUS54,Strategy Games,,,,"Product description For all the fans of strategy games this is a realy cool app, you find eight strategy games, not just one game like in the other apps.
This app is free and is just based on strategy games, this app allow you to play not only on your smartphone but also on you tablet.
Download it for free",
1f370f78-f795-48cf-8ba3-6f234a4473da,B0CSYSMWKW,"Spin Master Games, SolidRoots Thief, High-Speed Card Game from the Makers of Mind The Gap, for Friendsgiving, Family Parties, Birthdays & More, 2-8 Players, for Ages 10 & Up",14.3,4.3,200+ bought in past month,"In Thief, you will take on the role of either crafty Robbers attempting a daring heist or valiant Cops trying to thwart their plans. Each team uses their cards to steal/return Treasures while moving their car along the road to the crime scene. In this tactical game, you need to keep a close eye on your opponents to make sure the game ends with you in first place. Use your cards to steal (if you are Robbers)/return (Cops) or move your car along the board. The goal is to hold more treasure when the first player crosses the finish line. Be strategic with your choices and work with your team to beat your opponents. For 2-8 players, ages 10 and up. Find your newest favorite board game, beach games, & games for camp, plus amazing 12 year old girl gifts, 13 year old girl gifts & trending gifts for teens now. Shop more board games for family night, games for kids 8-12, children's games, family games for kids and adults, board games for 5-7 year olds, family board games & more to make big fun family memories with Spin Master.",94.0
953e7adf-754d-4afe-bdf9-f4540b9e33fe,B0DB2VDYWJ,Looot - Pillage and Raid to Become Leader of The Vikings | Casual Strategy Game Night | Ages 10+ | 2 to 4 Players | 45 Minutes,29.99,4.9,50+ bought in past month,,13.0
4773efc9-33fe-470f-951f-61d4de3feb8c,B0CSYGN445,"Spin Master Games, Jumanji Stampede, 3D Adventure Cooperative Board Game, for Fans of The Jumanji Movies, Face Off Against Jungle Emergencies, 2-4 Players, for Ages 8 & Up",13.5,4.6,1K+ bought in past month,"Search and survive as the island comes alive. In this cooperative 2-4 player adventure game for the whole family, search the island for 5 magical crystals stolen by evil villain Draven. But watch out. There are 6 unique dangers that are waiting to attack you. Good luck, brave adventurers. Build the sprawling 3D interactive board, then take on challenges, dangers, and objectives from the cards together to collect the crystals. Spin Master brings the fun home by offering a range of games for adults, card games for adults, adult games, kids toys & games including baby toys, toys for girls, and board games. Collect your favorite stuffed animals, fidget toys, RC cars, action figures, dolls & accessories + more. From special gifts for men to baby & toddler toys for kids at heart, make your birthday gifts a breeze by shopping our diverse catalog selection. Still hungry for more, explore kids games, pool toys, outdoor games, and monster trucks for any time of the year. Get creative with arts and crafts, building toys and RC cars and take the action to the table with jigsaw puzzles for adults or card games.",4742.0
295a78c0-5f9c-48d3-bedf-76ca43cbf05a,B0C382GMPC,"Mini Board Game - Portable Tile-Placement Fun, Strategy Game for Kids and Adults, Ages 8+, 2-4 Players, 30-45 Minute Playtime, Made by Next Move Games",19.99,4.8,500+ bought in past month,"""Azul Mini Board Game brings the tile-placement excitement of the classic Azul to a portable format. With more than 2 million copies sold, Azul has become a beloved game worldwide, and now you can enjoy it anywhere you like. In this mini version, players compete to achieve the highest score by strategically claiming tiles and arranging them on their boards. The challenge lies in creating beautiful mosaics while outwitting your opponents. Collect sets of the same color tiles for extra points or craft intricate patterns to gain an advantage. Azul's ruleset is elegantly simple, making it accessible to players of all levels. On your turn, you'll carefully select tiles from a central market and decide where to place them on your board. The real strategy comes into play as you weigh what tiles are available against what you need. Taking too many of a particular tile type can cost you points, but leaving rows incomplete won't earn you any either. This portable version of Azul allows you to become an artisan on the go. Draft tiles, disrupt your opponents' plans, and aim for the highest score, all in a convenient, mini-sized package. Whether you're traveling or simply want a quick game, Azul Mini Board Game offers endless fun and strategic challenges. Don't miss out on this opportunity to take the classic Azul experience wherever you wander.""",580.0
c14a23ca-f370-4da1-87f2-71a24f7e3d9e,B08DG67ZPG,Hasbro Gaming Perfection Plus 2-Player Duel Mode Popping Shapes and Pieces Ages 5 and Up (Amazon Exclusive),19.96,4.6,1K+ bought in past month,"Ready, set, go! This edition of the Perfection board game comes with 25 red and 25 yellow shapes, so 2 kids can play at once. Choose Duel mode and race against the other player to fit more shapes in their matching holes. But watch the timer! The player who matches the most shapes before time runs out wins. Kids can also play the classic way, where they take turns trying to be the quickest to place all their shapes. While kids are playing the Perfection game, they can also practice valuable skills, including focus, hand-eye coordination, and shape recognition. Play without the timer so that it's easier for younger players. And, when they're all done playing, kids can easily store the pieces inside the game unit, and the included shapes storage box. The kids' game is for 1 or more players, ages 5 and up.",4797.0
ac43d85d-d77a-40cf-b1a7-40f80c36e467,B00006YYY5,"Mattel Games, Skip-BO Card Games for Ages +7, Card sequencying Family Game from UNO Creators, 52370, Display",9.64,4.8,4K+ bought in past month,"Skip-Bo is the ultimate sequencing card game from the makers of UNO! Players use skill and strategy to create stacks of sequentially numbered, ascending cards (2,3,4…) until they have no more left to play. Once everyone is dealt their own personal stockpile of cards, play begins by drawing from a central pile and building up to four “build” piles. The Skip-Bo “wild” cards break up static situations and may be played as any number. Use these cards wisely to win! The first player to use all of their Skip-Bo stockpile cards is the winner! Includes 162 cards and instructions. For ages 7+.",35361.0
b19b7509-3e36-41f3-a6f3-d2d74fb246e8,B08C1KG66H,"Regal Games Shut The Box Game - Fun Table Math Game with Wooden Board for Adults & Kids - 12 Spots Dice Game with 2+ Player Games - Ideal for Game Night, Travel - (Ages 8+)",14.99,4.8,1K+ bought in past month,"The Regal Games Shut The Box 12 Spot Game comes with everything you need to play, including a wooden box with green felt and 2 dice for 2+ players. Constructed of solid wood, you can rest assured you’re purchasing a high-quality board game that is built to last. Regal Games is focused on the quality and selection of all their family board games. Shut The Box is a game that people of almost all ages can enjoy, making it a unique and entertaining gift for friends and family for many occasions.",974.0
ee328960-3e0b-4de1-b362-7e2cd3c93adb,B0CBL6GSL7,"Chupacabra Survive The Night by Steve Jackson Games, Strategy Board Game",,,,"Can you survive the night? Night falls, and the bloodsucking Chupacabra stalks its prey. Its red eyes mean doom . . . Divide up the 24 glow-in-the-dark dice. When you roll a Chupacabra, you can take dice from your opponents – but they can do the same to you. Claim all the dice, and be the only one to survive the night!",
9a522ebc-7a88-472f-ab23-bdd3f8cbb4ad,B08TPXXCPL,Hasbro Gaming Connect 4 Marvel Spider-Man Edition Game | Strategy Board Games for Kids | 2 Players | Easter Gifts for Boys & Girls| Ages 6+ (Amazon Exclusive),19.99,4.8,300+ bought in past month,"It's classic Connect 4 gameplay with a Marvel Spider-Man theme! In this Connect 4 strategy game, opponents choose to play as Peter Parker or Miles Morales, in a friendly neighborhood competition to own the grid! Players take turns dropping the discs into the grid, stacking them vertically, horizontally, or diagonally. Use strategy to block opponent’s moves. Who will web their way to victory? The first player to get 4 of their discs in a row wins the game. The Connect 4 game is a fun indoor activity for kids. Bring out the game when the family gets together, and take it along for kids' play dates. The game is for 2 players, ages 6 and up. Copyright 2021 MARVEL. Hasbro Gaming and all related trademarks and logos are trademarks of Hasbro, Inc.",4214.0
4c0aff2b-5488-47de-88ae-dbeb6037ba54,B0CMJWS46D,"Chip Theory Games Too Many Bones: Age of Tyranny Strategy Board Game Add-On, Campaign Dice Builder RPG Game Accessory, 2-4 Players, Adults, Teens Ages 14+",,,,,
7945aac3-9893-45dc-a85f-daab62448136,B07NHYYM1T,Rummikub - The Complete Original Game With Full-Size Racks and Tiles in a Durable Canvas Storage/Travel Case by Pressman - Amazon Exclusive,18.81,4.8,3K+ bought in past month,"With more than 55 million units sold, Rummikub is one of the world's best-selling and most-played games! It's no surprise that Rummikub is so popular - it has all the elements that make a great game: It's easy to learn and fast moving, it's different every time It's played, it combines luck and strategy, and it changes quickly so every player has a chance to win until the very end. Players take turns placing numbered tiles in runs (consecutive numbers of the same color) and groups (three or more of the same number in different colors), Rummy style. It's easy to learn, but packed with strategy - the ""board"" changes all the time as players adjust the tiles on the table. Be the first player to play every tile on your rack to win! Tiles come with a canvas bag for easy storage, so you can enjoy Rummikub wherever you go! For 2-4 players, ages 8 and up.",7527.0
7ea54a4b-28e4-4154-ae97-93681b167a83,B01K9MNAOG,7 Wonders Duel Pantheon Board Game EXPANSION | 2 Player Game | Strategy Board Game | Civilization Board Game for Game Night | Board Game for Couples | Ages 10+ | Made by Repos Production,19.99,4.8,200+ bought in past month,"Gods and goddesses enter the fray in the Pantheon expansion for the award-winning two-player card game 7 Wonders Duel . Pantheon enables players to recruit deities from five different ancient Mediterranean cultures to become patrons of their developing cities. Each god or goddess offers a powerful blessing such as fabulous wealth, military fortitude, or the chance to thwart an opponent’s plans. Grand Temple cards make the game’s final Age intensely competitive by offering unprecedented points to the player who best devotes his or her city to divine concerns.",1263.0
6e0d3775-0cfc-481a-8e8e-3bf14d2a89fb,B089DTQDLR,"Exploding Kittens Presents Poetry for Neanderthals - Family Card Game for Adults, Teens & Kids - Competitive Word Guessing Family Games, Ages 7 and Up - Includes 200 cards and a 2-foot inflatable club",19.99,4.8,2K+ bought in past month,"Poetry for Neanderthals is a family-friendly party game where players earn points by getting their teammates to guess words and phrases. The catch is that the ""Neanderthal Poets"" are only allowed to use single-syllable words. If they use any words with more than one syllable, the other team gets to bop them with a 2-foot inflatable club. The team with the most points wins! This hilarious and engaging game is perfect for those looking for top board games for teens and board games for adults and family gatherings.",9708.0
7c5a8898-c29e-497b-9474-5c2091de25bf,B07B7TTRDF,Thames & Kosmos | Targi | Two Player Game | Strategy Board Game | Golden Geek Award Nominee | Kennerspiel Des Jahres Award Finalist,19.95,4.8,50+ bought in past month,"A Targi is a male member of the Tuareg people, who live in the Sahara desert. As tribe leader, you will be trading dates, salt, and pepper to obtain coveted gold coins and advantages. In the game, the desert is a five-by-five grid of cards. Position your Targi figures on the cards that border the desert. You carry out the actions of those cards as well as the cards at the crossroads between them. If you don't go to the merchant, you won't be able to trade — and even worse, your opponent will. Or maybe a caravan will bring the merchandise you desire. There are many choices to consider. But don't wait too long, the desert is harsh and you might miss an opportunity to make a deal. In the next round, a completely different set of offerings will be on the table. The goods cards are the means to the end of getting highly desired tribe cards. These in turn bring advantages during the game and victory points at the end. You can win only if you plan shrewdly and always keep some gold in your pocket.",1028.0
5d63789f-b07a-4427-aa68-0d086942c4c2,B0DPKMJ99H,"Magnetic Chess Game，Magnetic Chess Game with Stones, Magnetic Chess Game with String，Magnet Game，Board Games Strategy Game Family Games for Adults",7.99,4.9,200+ bought in past month,,33.0
5e20dd7b-0164-46f2-91cd-cc718ba02f61,B0DK7Z3N3G,A Lotta Axolotls | Lighthearted Card Game | Great for Game Night | Perfect for Kids and Adults | Ages 6 and up,19.99,4.9,400+ bought in past month,,74.0
a323fb23-a38b-460f-996e-05022ccbf5f0,B0CDL1MGJL,"Boss Monster 10th Anniversary Edition by Brotherwise Games, Strategy Board Game",24.95,4.7,100+ bought in past month,"Boss Monster is the best-selling standalone card game that challenges players to become the ultimate villain by creating the deadliest dungeon! With over a million copies sold, this game is sure to be a hit at any table. Celebrate a decade of Boss Monster with the special 10th Anniversary Edition! Lure heroes to your dungeon with all new room cards and four new bosses. It’s been fine-tuned to be the perfect edition to introduce new players to the game. Thwart your opponents plans or buff your boss up with new spell cards! A modernized rulebook and quick start guide in this edition helps new and seasoned players alike. Do you have what it takes to be the baddest Boss in town, or will these puny heroes take your treasures? Find out in the all-new, special edition!",67.0
e2e845d8-8c5b-4e6e-8477-42e94c9e66b7,B0D8LWTDHZ,"Avatar: The Last Airbender: Aang's Destiny, Cooperative Deck Building Strategy Board Game, Play as Aang, Katara, Appa & More, Fun for Family Game Night, Ages 10+, 2-4 Players, 60 Minutes",49.22,4.7,100+ bought in past month,"Experience the epic story-telling of Avatar: The Last Airbender in this easy-to-learn Deck-Building Game. Players will take on the heroic role of Aang and his allies and play cooperatively to defeat adversaries, complete objectives, and make their way through the Four Nations to restore balance to the world and fulfill Aang's destiny as the Avatar.",77.0
b663b94e-b0c3-4a7b-b700-0d7d4b7ca780,B07SRD8JJF,"University Games, Pizza Party Dice Game, Dice Game for Kids and Families, Ages 6+",7.96,4.7,3K+ bought in past month,"Pizza Party by University Games is an exciting, fast-paced matching game that's perfect for players of all ages. In this game, players compete head-to-head to create a perfect pizza by matching their topping tiles with the toppings on the order cards. The first player to complete their pizza wins the round, making for a thrilling and competitive experience. The game is designed for two players, and each round is quick, keeping everyone engaged and on their toes. The easy-to-understand rules make it accessible for younger players, while the element of speed and strategy keeps it fun for adults too. The vibrant, colorful toppings add to the fun, making the game visually appealing and exciting. Roll your dice to match the toppings on your slice. Keep rolling until they all match. Now grab another card and keep going! The first player to create a whole pizza pie wins! Pizza Party is great for family game nights, gatherings, or even as a quick and fun activity during a break. Its compact size makes it great for travel and vacations, ensuring you can enjoy a slice of fun wherever you are. Whether you're a pizza lover or just looking for a lively game, Pizza Party delivers a deliciously good time! Pizza Party is designed for 2 players, ages 6 and up. Add more players by adding additional copies of the game.",2600.0
f2c71953-7d4f-4e8b-a138-6d802f62712e,B00RCCAPPE,"Patchwork Board Game - A Two-Player Quilting Strategy Game by Uwe Rosenberg! Interactive Puzzle Game for Kids & Adults, Ages 8+, 2 Players, 30 Minute Playtime, Made by Lookout Games",32.49,4.8,200+ bought in past month,"Patchwork is a form of needlework that involves sewing together pieces of fabric into a larger design. In the past, it was a way to make use of leftover pieces of cloth to create clothing and quilts. Today, patchwork is a form of art, in which the designers use precious fabrics to create beautiful textiles. The use of uneven pieces of fabric in particular can result in real masterpieces and is therefore being practiced by a large number of textile artists. To create a beautiful quilt, however, requires effort and time, but the available patches just do not want to fit together. So choose your patches carefully and keep a healthy supply of buttons to not only finish your quilt, but to make it better and more beautiful than your opponent‘s.",4656.0
9b4ca7cd-dc15-4fd5-8732-cea7aceff36f,B0BGMHFCZJ,Funko Big Boss Strategy Board Game for 2-6 Players Ages 10+,,,,"Build your fortune from the ground up! The Golden Age of Industry has dawned. As skyscrapers—and profits—soar to new heights, now is the time to build your fortune. Launch companies and invest in new industries to earn capital. Buy shares of burgeoning businesses and reap the rewards of lucrative mergers. If you play your cards right, you’ll forge a legacy worthy of the title Big Boss. A strategy game by Wolfgang Kramer.",
4441f677-5b26-4423-a37d-b7647338945c,B0009XBY3A,"Sleeping Queens Fun Card Game for Kids and Families. Great for Kids aged 8+ and 2-5 Players, from Gamewright.",11.99,4.9,3K+ bought in past month,"Product Description Imagine a place where there's a queen of all pancakes, a king of cookies and a pack of over-protective dragons. If this sounds like something out of a dream, it actually is! Sleeping Queens was invented by 6-year-old Miranda Evarts, who thought up the game one night when she couldn't fall asleep. She awoke the next morning and with help from her older sister, Madeleine and her parents, Denise and Max created this wonderfully whimsical world of napping nobles. As you immerse yourself in the Evarts's fantasyland, you will find a game that helps develop memory, strategy, and elementary arithmetic skills. Just be careful when playing potion cards or you could wind up putting all the players to sleep! From the Manufacturer A Royalty rousing Card Game. Rise and Shine! The Pancake Queen, The Ladybug Queen and ten of their closest friends have fallen under under a sleeping spell and it's your job to wake them up. Use strategy, quick thinking and a little luck to wake these napping nobles from their royal slumbers. Play a knight to steal a queen or take a chance on a juggling jester. But watch out or wicked potions and dastardly dragon! The player who wakes the most queens wins. Ages 8 . 2-5 layers can play this game in approx.. 15 minutes. Contains 79 playing cards and rules of play in English.",9148.0
a1cc3408-c7e1-40ab-b0b8-8f2485cd06e8,B08TPDFW51,"Hasbro Gaming Avalon Hill Diplomacy Cooperative Board Game, European Political Themed Strategy Game, Ages 12 and Up, 2-7 Players",29.99,4.5,100+ bought in past month,"The Avalon Hill Diplomacy cooperative board game is a game of negotiation, cunning, and deceit. Through making deals and forming alliances, you'll expand your empire over pre-World War I Europe. You'll have to watch your back as you make and break deals, un-hatch traitorous plots, negotiate, and outwit others to gain dominance of the continent. It's a strategy game in which players must rely on their own cunning and cleverness, not the luck of the dice, to determine the outcome. It's a great choice for those who love multi-player strategy games, European political games, and cooperative board games. For 2-7 players, ages 12 and up, and can take about 6 hours to play. Avalon Hill and all related trademarks and logos are trademarks of Hasbro, Inc.",363.0
dc9ce612-06f7-4ed4-84b2-bc18f7f91d5b,B0CDGMQMRT,"CZYY DND Foldable Mat Dry Erase TTRPG Map Grassland & Desert Two-Sided Cardboard Terrain 27x23 Inches with Square Grid - Portable, Reusable Game Board for D&D, Pathfinder and Tabletop RPGs (Style A)",,,,"Are you tired of dealing with rolled-up maps that curl at the edges, constantly needing weights to hold them down during your epic gaming sessions? Our Foldable DND Mat offers an innovative solution to these common problems, creating a seamless and enjoyable tabletop RPG experience.",
fbb31553-57ab-4ca3-9342-b61792142235,B08NLKHQ3Q,"Sequence Premium Edition - Stunning Set with Giant Board (20.25 x 26.25 inches), Exclusive Chips and Deluxe Cards by Goliath, Blue, for Ages 7+",39.99,4.7,1K+ bought in past month,"The easy-to-learn, fun-to-play classic that's been a best-seller for over 35 years! Play a card from your hand, and place a chip on a corresponding space on the game board. Block your opponents and remove their chips, but watch out for the Jacks - they're wild! Get five-in-a-row for a SEQUENCE! Play the game of SEQUENCE as you never have before with this exceptional set which includes a giant game board (20.25 x 26.25 inches) and exclusive marker chips for your captured SEQUENCES. This stunning set also includes a card storage box detailed in gold foil with a deluxe deck of SEQUENCE playing cards. It's the perfect addition to the SEQUENCE fan's game collection! For 2-12 players, ages 7 and up.",2687.0
3f48ce66-1454-4536-b0a4-b4006c1d977c,B08H52FSBG,"Strategy Board Game Extension for Kids, Teens and Family, Tabletop Game Nights, Ages 10 & Up, 2 to 4 Players, Photosynthesis Under The Moonlight by Blue Orange Games",,,,"Enhance the world of Photosynthesis with the Under the Moonlight expansion! The moon turns in the opposite direction of the sun and casts its moonlight into the woods. Players collect lunar points for their new forest animal to activate special powers. Which one of the 8 animals will be yours? The boar collects trees, the hedgehog plants seeds, the fox steals and moves seed around, the owl turns lunar points into sun points… Strategically position your animal by the moonstones, activate their capabilities at the right time, and be careful to not stay too long in the shadow of the Great Elder Tree! This expansion requires the base game Photosynthesis to play.",
cc650ad1-2416-431a-bb1a-e60898c76805,B00000IV34,"SET Enterprises SET - The Family Card Game of Visual Perception - Race to Find The Matches, For Ages 8+,81 Cards, Rules included",7.99,4.8,#1 Top Rated,"SET is one of the most awarded games of all time! Race to find as many SETs as you can—the player with the most SETs at the end of the game wins! Play SET solo or with as many people as you can fit around the table! It’s perfect for travel, parties or as a quick after-dinner game. Fast-moving and fun, SET is a perfect for any get-together with family and friends! It’s triple matching mania that anybody can play, but nobody can stop! SET, although made as a game of fun, has a ton of educational value. Teachers love SET and use it in classrooms around the world. SET is also a perfect game to help keep your brain active and healthy. Exercise your brain while playing a game!",16055.0
c3b33112-8cd8-453a-b03f-3d1107eeac15,B003TOKTEG,"TRIXIE Mad Scientist Turn Around Dog Puzzle Toy, Intermediate (Level 2) Strategy Game, Dog Activity Treat Toy for Dogs",9.45,4.2,900+ bought in past month,"Dogs are very playful and intelligent animals. Channel their energy and curiosity into something positive with TRIXIE's Mad Scientist for Dogs. It's designed for the intermediate canine gamer. Simply place treats inside any of the three beakers and cover with our lids with holes. Once the beakers are correctly flipped and balanced upside down, the treats will be released. We've included two sets of lids, each with a different pattern of holes through which your dog must navigate the treat. Mix and match the lids for varying levels of difficulty. The non-slip rubber feet keep the game in place as your dog explores. We've also included an instructional booklet with tips and tricks for challenging and training dogs of all ages through play. Measures 9 x 7 x 13 inches. Weight 2 lbs.",11493.0
58f20e78-ce6a-4656-9b25-c5d1abf0e63c,B07RTZBP93,"Hasbro Gaming Clue Junior Board Game for Kids Ages 5 and Up, Case of The Broken Toy, Classic Mystery Game for 2-6 Players",17.99,4.7,1K+ bought in past month,"It's the case of the broken toy in this ""whodunit"" game for kids. In this Clue Junior game, players are on a mission to discover which toy was broken, who broke it, and what time it was broken. Players roll the die to see if they can move their character, look under other character pawns, or peek under furniture tokens for clues. Kids can play detective, marking the detective notepad as they find clues, eliminate choices, and eventually solve the mystery. The game features classic Clue characters: Miss Scarlett, Col. Mustard, Mr. Green, Mrs. Peacock, Prof. Plum, and Dr. Orchid. Time for an accusation? Go for it! A correct accusation wins the game. Hasbro Gaming and all related trademarks and logos are trademarks of Hasbro, Inc.",5807.0
113c4702-7539-43ea-a89a-f0642835a12e,B00EA1JCBI,"TRIXIE Cat Activity Brain Mover, Strategy Game for Mental Stimulation, Interactive Play for Cats, Treat Dispenser, Cat Toy",10.8,4.2,600+ bought in past month,"Stimulate Your Cat's Mind and Body with TRIXIE Interactive Toys Keep your feline friend entertained and engaged with TRIXIE’s selection of interactive cat toys and food puzzle toys. Our enriching toys are designed to challenge your cat's instincts, promote mental and physical stimulation, and provide hours of fun. From puzzle feeders to interactive toys, our collection offers a variety of options to suit every cat's personality and play style. Discover the perfect toy to spark your cat's curiosity and keep them active and happy. Unleash your cat's inner hunter with the TRIXIE Brain Mover Strategy Game; this interactive puzzle toy stimulates your cat's senses, encourages problem-solving skills, and provides a healthy outlet for their instincts. Filling the four unique modules with treats or food will create a rewarding experience that will keep your cat engaged and happy. Whether you have a playful kitten or a senior cat, the TRIXIE Brain Mover offers a fun and enriching way to enhance your cat's quality of life.",2760.0
